@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric

@data

-1.432009e+01,-5.568560e+00,-4.680931e+00,1.446963e-01,7.522631e-01,-3.897113e+00,-1.304856e+00,1.716666e+00,9.253263e+00,3.417139e+00,7.344194e+00,7.013483e+00,2.602371e+01,4.398899e-01,-1.899180e-01,-5.000877e-02,1.628723e+00,-1.616955e+00,-1.673486e+00,-2.587703e+00,6.339580e-01,1.059782e+00,-4.474980e-01,-2.703185e+00,-2.294297e+00,-4.689979e-03,-5.902366e-02,-2.108129e-01,-4.809904e-01,-7.381298e-01,-1.188324e+00,9.175491e-01,-2.404995e-01,7.364114e-01,-5.032247e-01,1.781051e-01,6.609938e-01,-4.711448e-01,-7.189293e-03
-1.549694e+01,-7.383657e+00,-2.296299e+00,-6.340976e-01,-3.407108e+00,-1.266240e+01,-2.478200e+00,-4.788765e+00,-2.994442e+00,9.098355e+00,-7.246980e+00,-7.358840e+00,2.601228e+01,4.544946e-01,2.712006e-02,7.491094e-01,1.246671e-01,-2.676562e+00,2.650560e+00,-2.736000e-01,-3.992121e-01,-2.698461e+00,-6.469482e-01,6.103382e-02,-2.055948e+00,-2.613354e-02,-9.830389e-02,2.658776e-01,-5.027407e-01,-7.393736e-01,-5.463860e-02,1.289003e+00,5.469443e-01,3.169443e-01,-3.209363e-01,-2.200332e-01,1.698812e+00,7.073967e-01,-3.376465e-03
-1.657043e+01,-8.971808e+00,-6.596076e+00,2.326364e+00,-3.169507e+00,-1.163720e+00,7.266377e-02,1.738010e+00,-1.611320e+00,6.894857e+00,-8.457475e+00,-6.530175e-01,2.596698e+01,8.584841e-01,6.663291e-01,-5.658697e-01,-2.351879e-01,-4.449369e-02,3.306638e+00,-1.706588e-02,1.533332e+00,-1.085896e+00,-8.308557e-01,3.485002e-02,-3.132629e+00,-2.439709e-02,-8.642366e-02,5.035518e-01,-1.625877e-01,-5.869176e-01,1.013395e+00,3.008475e-01,8.794655e-01,-1.667833e-01,-5.552412e-01,-3.263963e-01,1.599194e+00,7.495728e-01,5.767079e-03
-1.210142e+01,-7.270090e+00,-5.618942e+00,7.193174e-01,-3.449133e+00,8.043426e+00,-4.038763e-01,5.556618e+00,-4.585737e+00,4.075150e-03,5.871886e+00,-5.792511e+00,2.592517e+01,3.906148e-01,2.139428e+00,-3.228491e-01,-2.871548e-01,9.596894e-01,3.104298e+00,9.105320e-01,1.383208e+00,3.276660e-01,-2.119630e+00,4.242297e+00,7.409000e-01,-9.946823e-03,-4.601073e-01,-8.705638e-02,-3.205799e-01,2.220358e-02,1.253349e+00,-1.039332e+00,4.925059e-01,-6.618670e-01,-2.859711e-01,1.500843e-01,6.344963e-01,8.310577e-01,1.782482e-02
-1.172543e+01,-2.293698e+00,-5.848958e+00,-1.707951e+00,5.508073e-01,2.283163e+00,-2.427347e+00,4.210634e+00,4.619429e+00,3.810000e+00,9.590111e-01,-9.432826e+00,2.594528e+01,3.971148e-02,1.271688e+00,-3.269680e-01,-1.099954e+00,1.631896e+00,-3.961175e-01,1.217559e+00,-1.091168e+00,-3.229488e+00,-1.343138e+00,3.202152e+00,5.514283e-02,1.605206e-02,-6.344734e-01,-8.391253e-01,3.132361e-01,6.660050e-01,4.576204e-01,-9.060663e-01,-1.787706e-02,-8.027633e-01,-3.602110e-01,4.349141e-01,2.128618e-02,8.444163e-01,1.883627e-02
-1.596637e+01,-2.557429e-02,-4.284103e+00,-5.271437e-02,-4.688180e-01,1.135647e+00,3.324465e+00,8.909632e-01,-4.471486e+00,4.263185e-02,9.256262e+00,7.355645e-01,2.597339e+01,-1.436656e+00,-7.108412e-01,-9.732412e-01,6.680679e-01,2.751986e+00,-6.947240e-01,1.571617e+00,-2.396297e+00,-3.056521e+00,3.596144e-01,1.649865e+00,5.054550e-01,4.276600e-02,-2.864394e-01,-1.131351e+00,5.043386e-01,5.010417e-01,5.045235e-02,-3.123354e-01,-6.400432e-01,-1.578658e-01,6.447297e-01,6.201400e-01,-1.688624e+00,-3.148005e-01,1.078293e-02
-1.443940e+01,-6.235628e+00,-8.898335e+00,-2.787390e+00,3.499816e+00,3.095814e-01,4.296286e+00,-1.385005e+00,-1.781588e+01,1.598867e-01,5.861095e+00,-3.641341e+00,2.602313e+01,-1.400248e+00,-2.104162e+00,1.325507e+00,2.617226e+00,1.347460e+00,6.758174e-01,-4.369937e-01,-5.907324e-01,-1.194858e+00,1.040924e-01,1.437497e+00,1.207175e+00,4.342785e-02,2.465122e-02,-4.950705e-01,6.750558e-01,4.040102e-01,-3.754937e-01,3.749252e-01,-8.014053e-01,6.226729e-01,2.266203e+00,8.380871e-01,-1.752392e+00,-6.440588e-02,-2.880268e-03
-1.792772e+01,-8.853331e+00,-8.960459e+00,4.599377e+00,8.836290e+00,5.556596e+00,4.092392e+00,-3.627047e+00,-8.650686e+00,3.627204e+00,1.167017e+01,-6.160978e+00,2.610008e+01,-3.216027e-01,-1.829402e+00,1.372607e+00,3.594639e-01,1.354169e+00,1.006654e+00,-1.462408e+00,3.436609e-01,2.534000e+00,2.574538e-01,-3.318493e+00,-1.409119e+00,3.027992e-02,5.219820e-01,5.839456e-01,4.143705e-01,-5.423616e-01,-7.404364e-01,3.991554e-02,-6.166720e-01,7.196438e-01,2.016276e+00,2.453969e-01,-1.121529e+00,1.649043e-01,-1.554220e-02
-1.774599e+01,-8.400632e+00,3.116754e+00,9.052132e+00,2.635555e+00,3.451776e+00,-4.996280e+00,3.515977e+00,7.347385e-01,2.538177e+00,6.939544e+00,5.132299e-02,2.609908e+01,-3.945589e-01,-6.443843e-01,1.875387e+00,1.074399e+00,4.533359e-01,6.278195e-01,-1.272456e+00,6.522169e-01,5.306268e+00,2.898377e+00,-3.075629e+00,6.904002e-01,7.893753e-03,5.965629e-01,1.028398e+00,-5.112813e-01,-1.113754e+00,-4.512228e-01,-1.413619e-01,5.848240e-01,-5.598432e-02,4.483298e-01,7.583871e-02,-7.160930e-02,3.162019e-02,-1.785137e-02
-1.592109e+01,-8.090080e+00,-3.428616e+00,-4.175156e+00,6.734158e+00,4.597818e+00,6.587093e-01,1.587768e-01,-1.076797e+00,1.407562e-01,-7.875430e+00,-8.156361e+00,2.608681e+01,6.704100e-01,1.478998e+00,8.236713e-01,-1.272327e+00,-5.031340e-01,-4.711474e-01,-1.094012e+00,5.804474e-01,3.774296e+00,1.894561e-01,-1.701216e+00,1.588364e+00,-1.717796e-02,5.664245e-01,9.398759e-01,-5.295362e-01,-4.296083e-01,-6.812071e-01,-3.346900e-01,7.395256e-01,-1.639927e-01,-9.187549e-01,-4.066288e-01,1.373276e+00,4.971274e-01,-1.677074e-02
-1.741551e+01,-9.839174e+00,-2.287321e+00,6.971873e+00,6.817562e+00,3.928068e+00,-3.491506e-01,-1.683194e-02,4.928511e+00,1.639500e+01,2.557499e-01,8.083512e-01,2.606923e+01,1.086560e+00,1.383627e+00,-9.564320e-01,-2.135649e+00,1.999803e-02,7.079082e-01,2.302928e+00,-9.890472e-01,4.266429e-01,5.172849e-01,2.708119e-01,-1.334649e-01,-2.210007e-02,4.614134e-01,3.212389e-01,-6.149753e-01,-5.441535e-01,-9.412107e-01,-6.911263e-01,2.651936e-01,-2.959280e-01,-1.557552e+00,-6.186545e-01,1.356486e+00,-1.069221e-01,-8.512650e-03
-1.474091e+01,-7.390697e-01,-2.140064e+00,-7.221289e-01,4.229617e+00,2.962713e+00,-3.701231e+00,1.041595e+00,8.123907e+00,-2.353927e+00,6.505986e+00,1.402329e+00,2.602911e+01,1.769960e+00,1.855972e+00,1.408349e-01,-1.835536e-01,-1.835197e+00,-7.068409e-01,4.475283e-01,3.443293e-01,3.800376e-01,-5.851436e-01,1.874667e+00,1.488451e+00,-3.857689e-02,-2.955061e-01,-8.134810e-01,-4.778115e-01,1.109216e-01,-1.266976e+00,-9.234115e-01,-2.126923e-02,-3.684476e-01,-9.575809e-01,2.090417e-01,4.873175e-01,-1.020901e+00,5.051117e-03
-1.290328e+01,-5.158001e+00,-2.309681e+00,-3.352625e+00,3.987815e+00,7.808869e+00,8.698330e+00,-1.870668e+00,-1.732399e+00,6.371943e+00,1.102896e+00,-5.395347e+00,2.601743e+01,1.362733e+00,7.733231e-01,-8.580714e-01,-2.190755e+00,-3.586687e+00,-2.709965e+00,-7.172575e-01,-7.093640e-01,-7.843627e-01,1.924048e-01,1.918861e+00,2.057466e-01,-2.397003e-02,-8.192917e-01,-8.651239e-01,-1.528113e-01,5.598952e-01,-9.657671e-01,-9.919509e-01,-5.093061e-01,-3.443727e-01,-2.406509e-01,-3.208861e-01,4.278108e-01,-5.895109e-01,1.687096e-02
-9.327398e+00,-1.150806e+00,-2.713262e+00,6.932542e-02,-1.026955e+00,-8.767868e-01,-1.627390e+00,2.807341e+00,4.153846e+00,2.226566e+00,1.074330e+00,2.387742e+00,2.591983e+01,-9.452070e-01,-2.283255e+00,-1.614566e+00,-6.901658e-01,-5.034669e+00,-3.379268e+00,3.097349e-01,-1.401632e+00,-4.081060e-01,1.397105e+00,-8.865289e-02,-3.685748e+00,9.012604e-03,-8.674507e-01,-5.628871e-01,-9.013778e-03,3.730265e-01,6.149236e-01,3.370797e-01,6.071393e-02,-3.627154e-01,-7.085106e-01,-8.607321e-01,1.232080e-01,-3.559639e-01,2.262163e-02
-1.330860e+01,-5.766691e+00,-6.291080e+00,-4.377630e+00,-8.487585e+00,-7.702008e+00,-4.972359e+00,-4.446525e+00,2.991728e+00,1.506678e+01,1.256588e+01,1.344378e+00,2.600402e+01,-1.652314e+00,-8.723787e-01,-8.427876e-01,9.171335e-01,-3.209101e+00,-2.915633e+00,-1.747061e-01,-1.837930e+00,-3.825400e-01,-2.078269e+00,3.391525e+00,-4.939201e-01,3.845997e-02,-2.211170e-01,3.521801e-01,5.427262e-01,7.943365e-01,2.100191e+00,1.442740e+00,8.558389e-02,4.968325e-01,-5.401753e-01,-1.246130e+00,-4.873876e-01,5.717166e-01,1.090214e-02
-1.926428e+01,-1.185100e+01,-8.222197e+00,-3.660455e+00,-1.470603e+01,-6.178188e+00,4.682788e+00,-4.678638e+00,3.721313e+00,2.841788e-01,3.312280e-01,-2.039627e+01,2.608088e+01,-1.059769e+00,-1.356125e-01,8.812408e-02,1.276346e-01,1.050628e+00,1.081391e+00,4.798222e-01,-9.049644e-01,-3.363427e+00,-3.753467e+00,1.754374e+00,5.846453e-02,4.331627e-02,5.125172e-01,9.105328e-01,6.955181e-01,4.045839e-01,2.341349e+00,1.025501e+00,-7.611250e-01,6.413046e-01,-5.009953e-01,-5.276266e-01,-7.814495e-01,1.461597e+00,-9.723568e-03
-1.619641e+01,-4.169798e+00,-3.769152e+00,3.097932e+00,-5.218153e+00,-4.118595e+00,4.669711e+00,-7.317328e+00,-3.428833e+00,-3.048212e+00,1.843207e+01,3.527061e+00,2.612920e+01,3.144293e-01,1.460402e+00,1.004214e+00,1.372027e+00,3.871621e+00,2.273406e+00,-3.743817e-01,1.526465e+00,-2.007579e+00,-3.462960e+00,-1.439591e+00,1.192223e+00,1.338882e-02,4.701990e-01,-1.526110e-02,-1.308783e-01,7.301784e-03,1.775920e+00,3.362400e-01,-7.541733e-01,1.142382e+00,4.334266e-01,1.281588e+00,-1.717238e+00,5.346593e-01,-2.586340e-02
-1.318234e+01,-2.627315e+00,-3.533605e+00,-3.030283e+00,2.591468e+00,2.738463e+00,-4.049313e+00,-2.820791e-01,-9.453009e+00,-7.483276e+00,6.913105e+00,1.588723e+00,2.607382e+01,6.340071e-01,1.103018e+00,9.395237e-01,1.105307e+00,3.131714e+00,-8.462843e-01,-3.396052e+00,1.226933e-01,-2.100563e+00,-5.486830e-01,-1.580343e+00,2.779167e+00,-2.706966e-02,-6.265077e-03,-7.217967e-01,-6.999230e-01,-4.383098e-02,3.646190e-01,-3.206798e-01,1.621684e-01,9.932097e-01,1.611153e+00,1.587944e+00,-8.403325e-01,2.224917e-01,-2.407761e-02
-1.477743e+01,-3.076522e+00,-3.614305e+00,2.167419e+00,2.221772e+00,-7.933033e-01,-2.478216e+00,9.875183e-01,-4.590053e-01,1.635701e+00,2.076990e+00,-3.687004e+00,2.607449e+01,-1.482073e-01,-1.568000e+00,-1.922879e+00,4.648063e-01,4.629955e+00,-2.705952e-01,-2.007636e+00,3.360150e+00,1.153161e+00,2.727278e+00,-3.527306e+00,8.190252e-01,-5.566406e-02,-2.811909e-01,-1.011719e+00,-9.896137e-01,-7.213385e-01,-8.390735e-01,-7.070103e-02,1.369675e+00,1.052587e-02,6.005120e-01,1.253730e+00,3.012850e-01,7.362439e-02,-5.283489e-03
-1.680374e+01,-6.882546e+00,-3.602001e+00,2.331336e+00,-2.767420e+00,-1.207226e+01,-8.723509e+00,-8.217595e+00,-8.266416e+00,-4.801193e+00,6.070567e-01,-2.893406e+00,2.597289e+01,-8.597764e-01,-2.230395e+00,-1.947944e+00,3.620901e-01,2.494556e+00,7.499927e-01,2.107291e+00,3.144242e+00,3.111969e+00,1.091134e+00,-1.403431e+00,1.357522e+00,-4.254532e-02,-1.471279e-01,-4.582562e-01,-4.939494e-01,-7.104129e-01,-1.596326e+00,6.263579e-01,1.824726e+00,-1.026316e+00,-7.115552e-01,1.754061e-01,3.896873e-01,-7.118260e-01,1.721151e-02
-1.512675e+01,-9.882180e+00,-1.334935e+01,2.741155e+00,2.061106e+01,1.933789e+00,-3.031369e+00,1.345118e+01,1.743676e+00,9.247136e+00,3.948570e+00,9.863252e+00,2.590135e+01,-3.446335e-01,-1.931488e+00,-2.500121e+00,-1.863057e+00,-5.167675e-03,1.121762e+00,3.722320e+00,6.831989e-02,-1.611285e+00,1.985780e+00,-2.162143e-02,2.271168e+00,-5.290794e-03,9.411331e-02,3.744564e-01,6.705471e-01,-2.179204e-01,-2.656764e+00,3.508816e-01,7.525448e-01,-2.343028e+00,-1.572525e+00,-1.407405e+00,2.359515e-01,-8.125098e-01,2.574482e-02
-1.730656e+01,-1.037646e+01,-8.405806e+00,-1.506700e+00,5.869601e+00,5.124881e+00,6.763719e+00,9.207297e+00,5.005495e+00,-5.833325e+00,-1.039841e+00,1.601207e+00,2.594766e+01,-3.419209e-03,-1.006519e+00,-1.241602e+00,-1.282826e+00,-2.532356e+00,1.589326e+00,2.862602e+00,-3.362971e+00,-4.276116e+00,6.990964e-01,-1.384748e+00,-1.506034e+00,3.380127e-02,4.680179e-01,9.245999e-01,1.044047e+00,2.319939e-01,-1.625206e+00,-1.919297e-01,-1.104979e+00,-1.460304e+00,-8.337939e-01,-1.404971e+00,1.261143e-01,-4.279045e-01,1.489246e-02
-1.624918e+01,-1.098701e+01,-1.371301e+01,-5.228848e+00,-2.122576e+00,-3.783059e+00,8.389769e+00,-7.383328e+00,-1.515139e+01,1.208067e+01,2.792331e+00,5.421527e+00,2.606065e+01,-1.058193e-01,-3.076557e-01,1.076686e+00,1.976624e-01,-6.140410e+00,1.064146e+00,1.377433e+00,-5.101386e+00,-3.015423e+00,-4.113729e+00,-2.356889e+00,-1.811745e+00,3.488674e-02,3.052905e-01,1.074307e+00,1.226225e+00,5.334613e-01,-1.179436e-01,-3.374817e-01,-1.560776e+00,8.370875e-01,1.301942e+00,-1.802800e+00,3.588115e-01,-1.807000e-01,-3.372765e-03
-1.625962e+01,-1.136273e+01,-9.628183e+00,-9.779207e-02,-4.062379e+00,-1.267201e+00,-1.210701e-01,-1.461519e+01,-2.119947e+01,-2.722476e+00,-5.738565e+00,-8.202716e+00,2.606224e+01,1.360906e+00,1.580688e+00,1.483889e+00,4.917001e-01,-2.563851e+00,-1.808477e-01,-2.245161e+00,-1.572428e+00,-3.549317e-01,-2.883968e+00,3.947744e-01,1.259456e+00,1.182823e-02,6.881811e-02,6.611503e-01,4.398808e-01,-4.623568e-03,1.543436e+00,-1.557153e-01,-6.371806e-01,2.573332e+00,2.537870e+00,-7.877637e-02,1.346375e+00,8.024384e-01,-1.270126e-02
-1.617931e+01,-1.092733e+01,-7.354730e+00,3.025013e+00,-5.124998e+00,1.045056e+01,7.298191e+00,-1.445008e-01,-2.309604e-01,-1.287693e+01,-5.486516e+00,5.706486e+00,2.601849e+01,4.996566e-01,2.146442e+00,2.268258e+00,-8.301337e-02,-5.791379e-01,3.194408e-01,-1.527676e+00,3.358485e+00,2.937834e+00,-5.236690e+00,8.826747e-01,-1.507797e-02,-1.116810e-02,-3.678339e-02,1.256318e-01,-2.583845e-01,-3.186900e-01,2.245511e+00,-1.658484e-01,3.467613e-01,1.930257e+00,1.814580e+00,1.900370e+00,1.015903e+00,-1.730044e-02,-1.191509e-02
-1.053697e+01,-2.502859e+00,-4.165499e+00,-3.175130e+00,-5.448446e+00,-2.896168e+00,-3.916298e+00,-2.274256e+00,-4.229376e+00,-7.774366e+00,5.073455e+00,7.756009e+00,2.602788e+01,3.793335e-02,1.072184e+00,3.620159e-01,-1.165606e+00,2.404188e+00,1.183102e+00,1.129253e+00,5.273753e+00,5.436605e+00,8.666950e-01,3.727343e+00,1.607824e+00,-6.677628e-03,-3.169138e-01,-5.624886e-01,-2.358980e-01,1.924029e-01,1.218908e+00,-5.914658e-03,1.336081e+00,-2.042484e-01,6.406669e-01,2.005104e+00,-2.912969e-01,-6.338927e-01,-8.024121e-03
-1.661223e+01,-4.684731e+00,-5.103059e+00,-4.105246e+00,-4.325233e+00,-1.371372e+00,2.649000e+00,3.238631e+00,-8.947262e+00,-1.157683e+01,1.799695e+00,-2.633226e+00,2.602199e+01,3.717499e-01,5.747555e-01,3.456997e-01,-5.671349e-01,2.603124e+00,-4.470710e-01,1.424032e+00,1.126810e+00,3.161707e+00,3.512788e+00,1.056340e+00,-2.072432e+00,-1.543579e-02,4.117466e-02,-5.802507e-01,-3.164654e-01,5.231866e-01,-5.948813e-02,-3.130082e-01,9.873757e-01,-2.179620e+00,-1.003324e+00,1.613991e+00,-1.265590e+00,-4.694423e-01,-2.495117e-03
-1.585350e+01,-9.123103e+00,-8.943939e+00,-2.360692e+00,7.558676e+00,1.055927e+01,7.849792e+00,1.006201e+01,1.034171e+01,9.609491e-01,9.255043e+00,4.006262e+00,2.602711e+01,-1.597097e-01,-4.459113e-01,1.265678e+00,1.695775e+00,1.939558e+00,1.728349e-01,2.959388e+00,-1.477832e+00,2.736466e+00,2.766811e+00,-1.148543e+00,-8.813303e-01,-2.615852e-02,-2.290422e-02,-3.468932e-01,-1.423353e-01,2.962884e-01,-1.493506e+00,-1.100451e+00,-2.362967e-01,-2.062907e+00,-1.718945e+00,-2.326263e-01,-2.245076e+00,-6.827698e-01,6.930714e-03
-1.166230e+01,-4.743426e+00,-3.237011e+00,-2.178804e-01,1.387060e+00,1.487485e+00,8.535308e+00,-6.785815e-01,8.292033e+00,3.193521e-01,-2.295610e+00,-2.780799e+00,2.594170e+01,8.043514e-01,4.236030e-03,2.340996e-01,1.102229e+00,-6.442636e-01,-7.404669e-01,2.494135e+00,-4.163823e+00,-7.287160e-01,1.883210e+00,-3.007331e+00,-1.117712e+00,-1.390324e-02,-3.440892e-01,-1.589114e-01,-4.895870e-01,-4.058201e-01,-1.835626e+00,-1.119374e+00,-1.426828e+00,1.386691e-01,-3.458990e-01,-6.976245e-01,-8.169033e-01,2.707920e-01,2.039873e-02
-1.381048e+01,-4.703068e+00,1.229867e+00,3.360064e+00,1.393196e+00,-3.461422e+00,7.937487e+00,-7.704812e+00,8.333059e-01,1.115949e-01,1.378394e+00,3.423144e+00,2.593723e+01,-2.928886e-01,-3.770218e-01,-2.938607e-01,-5.188456e-01,-3.439649e+00,-4.172455e+00,-5.872812e-01,-2.395467e+00,-1.212906e+00,5.183527e-01,-5.466203e+00,-2.283384e+00,2.720966e-02,-2.947030e-01,-1.500344e-03,-6.699148e-01,-9.504629e-01,-1.326042e+00,-7.062117e-01,-2.229953e+00,1.313149e+00,5.437403e-01,-2.191713e-01,6.466739e-01,3.181085e-01,2.309120e-02
-1.361198e+01,-6.873569e+00,-9.019464e+00,-1.454478e+00,-4.463811e+00,1.936641e+00,1.507583e+01,-8.697076e+00,-7.836640e+00,-1.736108e+00,-9.298635e+00,-7.930228e+00,2.599741e+01,-1.282107e+00,-2.542460e-01,-1.322466e+00,-1.488925e+00,-3.885402e+00,-3.871295e+00,-3.936773e+00,2.278973e+00,3.406898e+00,1.148895e+00,-8.693463e-01,-1.744452e-02,5.987377e-02,-2.158249e-01,1.450016e-01,-9.664117e-02,-3.659630e-01,3.099970e-01,2.248747e-01,-1.632407e+00,1.529763e+00,6.504921e-01,1.465736e-01,1.917076e+00,4.185123e-01,6.793346e-03
-1.634310e+01,-9.943141e+00,-7.522016e+00,-4.336621e+00,-6.714134e+00,-1.052758e+01,1.643126e+00,2.093920e+00,1.234152e+01,4.580443e+00,-1.457446e+01,-4.835945e+00,2.613530e+01,-5.899957e-01,-3.241720e-01,-1.305614e+00,-1.760962e+00,-3.070081e+00,-1.792809e+00,-4.974925e+00,1.866515e+00,3.387360e+00,2.038112e+00,1.015834e+00,1.590780e-01,5.240898e-02,3.316368e-01,6.073244e-01,2.110851e-01,5.648882e-01,1.679377e+00,1.793288e+00,3.721031e-01,3.053667e-01,-1.035576e+00,-9.586465e-02,2.138289e+00,4.125949e-01,-1.617479e-02
-1.680652e+01,-3.394620e+00,-5.473400e+00,-3.814163e+00,-1.398628e+01,-1.433591e+01,-8.001379e+00,5.816916e+00,1.957242e+01,3.829401e+00,1.334085e+00,1.261523e+00,2.614204e+01,-1.262193e-01,7.028190e-01,2.567701e-01,-1.065275e-01,7.209373e-01,-8.059162e-01,-3.474080e+00,1.354000e+00,2.236114e-01,1.856198e+00,3.337029e+00,-2.463817e-01,7.463837e-03,4.063479e-01,2.907209e-01,5.174547e-01,1.008617e+00,1.445804e+00,2.342447e+00,2.155596e+00,-1.010869e+00,-2.698492e+00,-1.334388e+00,-1.216336e-01,-1.539073e-01,-2.812866e-02
-1.516318e+01,-8.063402e+00,-7.071232e+00,-4.264906e+00,-9.195974e+00,-4.289193e+00,-5.398534e+00,-5.629232e+00,4.065578e+00,7.519399e+00,1.141206e+00,-3.773412e-01,2.612696e+01,7.873517e-01,2.181068e+00,-2.805309e-02,1.614397e+00,2.654065e+00,3.261297e+00,1.041888e+00,-4.061469e-01,-4.799142e+00,-3.146223e-01,3.122054e+00,-1.059413e-01,-2.745933e-02,2.573933e-01,8.280178e-02,5.417510e-01,7.356728e-01,4.996002e-01,1.680113e+00,2.085434e+00,-7.986625e-01,-1.686353e+00,-1.772129e+00,-1.169149e+00,-3.438234e-03,-2.093592e-02
-1.483303e+01,-4.299343e+00,-7.961006e+00,-2.022973e+00,3.817948e-01,-5.212133e+00,1.226258e+00,1.934503e+00,-2.580613e+00,6.075406e+00,-4.713230e-01,-1.139144e+01,2.603890e+01,6.095896e-02,-5.326147e-02,6.260276e-01,1.866480e+00,4.815437e-01,5.313887e+00,3.832799e+00,-1.639039e+00,-5.992310e+00,-4.346677e+00,-2.530624e+00,-6.544715e-01,-4.083538e-02,2.564322e-01,-3.222716e-01,1.793660e-01,-4.105470e-01,-8.216363e-01,5.098718e-01,8.112425e-01,-5.811022e-01,3.228307e-01,-4.726411e-01,-9.250997e-01,1.504254e-01,-3.822117e-03
-1.339309e+01,1.414559e+00,-6.418478e+00,2.839770e+00,-6.278493e-01,1.217013e+00,2.238745e+00,2.004392e+00,-5.776761e-01,1.884329e+00,1.938514e+00,9.608297e-01,2.604958e+01,6.033818e-01,4.678772e-01,1.218513e+00,9.308974e-01,-4.523836e-01,3.547855e+00,1.798807e+00,-6.302778e-01,-1.936443e+00,-3.721094e+00,-1.896085e+00,3.459318e-01,-2.812099e-02,6.675307e-02,-6.403670e-01,3.846066e-02,-1.364792e+00,-6.344290e-01,-1.437204e+00,-5.068412e-01,5.190090e-01,1.902831e+00,8.006889e-01,-3.731958e-01,2.275934e-01,6.162853e-03
-1.738678e+01,-8.399908e+00,-2.669639e+00,1.965900e+00,-1.586263e+01,9.480417e+00,7.343977e+00,-6.195090e+00,-8.067503e+00,-1.508645e+01,-1.171769e+01,-2.679920e+00,2.597655e+01,1.247927e+00,-5.194378e-02,5.303170e-01,-1.817513e+00,-1.834020e+00,1.600164e+00,2.036728e-01,-1.439445e+00,4.064155e-01,1.196229e+00,1.220600e+00,2.798086e-01,-1.131592e-02,-1.300501e-02,2.751185e-02,-1.897418e-01,-1.116861e+00,6.921226e-01,-2.198740e+00,-1.239209e+00,1.024889e+00,2.080653e+00,1.910827e+00,8.063577e-01,7.502166e-01,1.031988e-02
-1.086940e+01,-3.673734e+00,-3.624352e+00,-1.604856e+00,-3.335681e+00,6.103804e+00,5.366412e-01,-4.715825e+00,-2.873191e+00,-5.051425e-01,-2.716034e+00,-3.003442e+00,2.601753e+01,5.276332e-01,-1.021426e+00,2.121055e-01,-3.367569e+00,6.397017e-01,-2.067862e+00,3.222450e-01,2.089101e+00,1.515653e+00,9.173691e-01,-6.195370e-01,5.648855e-01,-1.140480e-02,-5.624069e-01,-6.729031e-02,-1.843989e-01,-1.212681e-01,2.409362e-01,-1.721985e+00,-1.116755e+00,5.558532e-01,4.515837e-01,8.240871e-01,4.711775e-01,6.159642e-01,8.777695e-03
-9.855241e+00,-2.014915e+00,-6.706484e+00,-8.888223e+00,-7.434388e+00,3.452904e-01,3.095674e+00,-1.902614e+00,5.992221e-01,1.325129e+01,7.958951e+00,-8.010260e+00,2.599834e+01,3.380823e-02,8.289495e-01,1.805224e-01,-1.568590e+00,3.396114e+00,-2.871953e+00,-1.624967e+00,2.125715e+00,2.684908e+00,2.888227e+00,8.628910e-01,2.987135e+00,2.405930e-03,-7.204643e-01,-4.921960e-02,-4.320620e-02,1.289858e+00,-2.255791e-01,-4.047599e-01,-9.820213e-01,-5.362153e-03,-3.758227e-01,-2.840604e-01,1.860240e-01,1.995289e-01,1.026684e-02
-1.452069e+01,-6.885068e+00,-3.339528e+00,-8.571013e+00,-1.643460e+00,-4.554734e+00,5.974122e+00,1.030366e+01,2.667224e+00,-7.697693e+00,-1.099749e+01,6.450427e+00,2.598166e+01,-1.601594e+00,-3.090209e-01,4.714154e-01,2.000960e-01,-1.862769e+00,-2.826009e+00,-2.870649e+00,3.664082e-01,-8.177708e-01,-4.466571e-01,6.386572e-01,2.072090e+00,8.906555e-03,-1.888185e-01,9.896989e-02,-3.727848e-01,1.420923e+00,-7.205666e-01,8.013693e-01,-6.284970e-01,-8.925251e-01,-7.650522e-01,1.915430e-01,5.972092e-01,-1.337601e+00,9.521103e-03
-1.539209e+01,-2.649494e+00,-1.909438e+00,-2.393973e+00,2.718321e-01,4.499195e-01,-3.499599e+00,-3.076257e+00,2.586829e+00,2.950962e+00,-3.262506e+00,7.528820e+00,2.600652e+01,-1.289781e+00,-6.542444e-01,1.846310e-01,2.847944e+00,-1.710680e+00,-4.456232e-02,-3.109987e+00,-6.049093e-01,-3.059862e-01,4.579397e-01,1.521623e+00,5.238510e-01,2.986259e-02,4.133721e-01,-1.316363e-01,-3.573361e-01,5.913634e-01,-3.988331e-01,1.109388e+00,7.518941e-01,-4.896939e-02,-4.989742e-01,-3.833723e-01,-1.474889e-01,-1.601577e+00,1.793633e-03
